PLAZA CODE,PLAZA NAME,CONCESSIONAIRE TYPE,PLAZA SUB TYPE,STATE,CITY,LATITUDE,LONGITUDE
536632,Akbarganj Simra (Tikri) Toll Plaza,PF,NATIONAL,Uttar Pradesh,Bisalpur,28.366675,79.79981
536683,Loni Toll Plaza,PF,NATIONAL,Uttar Pradesh,Ghaziabad,28.75127,77.26783
536684,Katha Toll Plaza,PF,NATIONAL,Uttar Pradesh,Baghpat,28.908309,77.251686
536685,Tatiri Interchange,PF,NATIONAL,Uttar Pradesh,Baghpat,28.946759,77.256161
536686,Jalalpur Interchange,PF,NATIONAL,Uttar Pradesh,Baghpat,29.116851,77.297224
536687,Karaunda Interchange,PF,NATIONAL,Uttar Pradesh,Muzaffarnagar,29.358154,77.380494
536688,Khyawadi Fee Plaza,PF,NATIONAL,Uttar Pradesh,Shamli,29.583662,77.465676
536689,Badgaon Interchange,PF,NATIONAL,Uttar Pradesh,Saharnpur,29.710956,77.519775
536690,Rasoolpur Fee Plaza,PF,NATIONAL,Uttar Pradesh,Saharnpur,29.863376,77.574962
536692,Bantikheda Interchange,PF,NATIONAL,Uttar Pradesh,Shamli,29.4674759843223,77.4115237053586
536701,Mahanadpur toll plaza,PF,NATIONAL,Uttar Pradesh,Shahjahanpur,27.999384,80.009666
536747,Ganeshpur Toll plaza,PF,NATIONAL,Uttar Pradesh,Ganeshpur,30.13203889,77.85940833
536751,Nasaratpur toll Plaza,PF,NATIONAL,Uttar Pradesh,Amethi,26.3787,81.488178
536754,Bankota-Km-173 Toll Plaza,PF,STATE,Uttar Pradesh,Budaun,28.177223,79.072626
536755,Karanpur-Km-146 Toll Plaza,PF,STATE,Uttar Pradesh,Budaun,28.297591,78.857286
536756,Binawar-Km-189 Toll Plaza,PF,STATE,Uttar Pradesh,Budaun,28.127552,79.212107
536757,Dalanpur-Km-207 Toll Plaza,PF,STATE,Uttar Pradesh,Budaun,28.027309,79.358199
536758,Jarauli Sherpur-Km-329 Toll Plaza,PF,STATE,Uttar Pradesh,Hardoi,27.198774,80.043538
536759,Shyampur-Km-351 Toll Plaza,PF,STATE,Uttar Pradesh,Hardoi,27.0313739,80.1334858
536760,Guldiya-Km-255 Toll Plaza,PF,STATE,Uttar Pradesh,Shahjahanpur,27.725524,79.679523
536762,Bakhtyarpur Toll Plaza,PF,NATIONAL,Uttar Pradesh,Etawah,26.87357,79.116805
536763,Sermajhala-Km-282 Toll Plaza,PF,STATE,Uttar Pradesh,Hardoi,27.499112,79.755644
536764,Pure Tiwarin ka Purva-Km-487 Toll Plaza,PF,STATE,Uttar Pradesh,Lalgunj,26.191535,81.031456
536765,GauriyaKala-Km-378 Toll Plaza,PF,STATE,Uttar Pradesh,Unnao,26.9073334,80.352814
536766,Sonic-Km-420 Toll Plaza,PF,STATE,Uttar Pradesh,Unnao,26.585432,80.57144
536767,Purab Nara-Km-589 Toll Plaza,PF,STATE,Uttar Pradesh,Prayagraj,25.656717,81.748906
536768,Jagatpur-Km-517 Toll Plaza,PF,STATE,Uttar Pradesh,Raebareli,26.026531,81.282677
536769,"Naraee-KM
554 Toll Plaza",PF,STATE,Uttar Pradesh,Manikpur,25.890363,81.563242
536770,Sisiya toll plaza,PF,NATIONAL,Uttar Pradesh,Lakshmipur,27.9796,81.189
536792,RTP141 Toll Plaza,BOT,STATE,Uttar Pradesh,Agra,27.314119,77.908288
536816,Khadkhadi Toll Plaza,CONC,STATE,Uttar Pradesh,Agra,28.842031,77.777987
536817,Simbhavali Muradpur Toll Plaza,CONC,STATE,Uttar Pradesh,Hapur,28.749799,77.959065
536818,Bahapur Theda Toll Plaza,CONC,STATE,Uttar Pradesh,Hapur,28.685881,78.074483
536819,Mangraula Toll Plaza,CONC,STATE,Uttar Pradesh,Amroha,28.66266,78.271098
536820,Khirni Mohiuddinpur Toll Plaza,CONC,STATE,Uttar Pradesh,Moradabad,28.53769,78.511631
536821,Lahraban Toll Plaza,CONC,STATE,Uttar Pradesh,Moradabad,28.41421,78.667167
536822,Chandoi Toll Plaza,CONC,STATE,Uttar Pradesh,Budaun,28.348076,78.758059
536825,Katha Virtual Toll Plaza,PF,NATIONAL,Uttar Pradesh,Baghpat,28.908309,77.251686
536832,Ganga EP Ramp Toll Plaza,CONC,NATIONAL,Uttar Pradesh,Prayagraj,25.582898,81.818339
546031,Newada Toll Plaza,PF,NATIONAL,Uttar Pradesh,Kanpur Nagar,26.708097,80.120527
546042,Bhuni Toll Plaza,PF,NATIONAL,Uttar Pradesh,Meerut,29.125868,77.576617
556052,Chitrakoot/Bharatkup KM-04 Toll Plaza,Conc.,STATE,Uttar Pradesh,Karwi,25.2513,80.7444
556053,Bisanda Km-24 Toll Plaza,Conc.,STATE,Uttar Pradesh,Banda,25.5275,80.4036
556054,Baberu Km-43 Toll Plaza,Conc.,STATE,Uttar Pradesh,Banda,25.5438,80.3705
556055,Banda Km-50 Toll Plaza,Conc.,STATE,Uttar Pradesh,Banda,25.5766,80.0633
556056,Mavai Km-54 Toll Plaza,Conc.,STATE,Uttar Pradesh,Banda,25.6337,79.694
556057,Khanna Km-86 Toll Plaza,Conc.,STATE,Uttar Pradesh,Mahoba,25.8653,79.4241
556058,Hamirpur Km-125 Toll Plaza,Conc.,STATE,Uttar Pradesh,Jakhedi,25.9261,79.3622
556059,Dakore Km-164 Toll Plaza,Conc.,STATE,Uttar Pradesh,Orai,26.1611,79.2797
556060,Orai Km-174 Toll Plaza,Conc.,STATE,Uttar Pradesh,Orai,26.5005,79.4349
556061,Chiriya Km-201 Toll Plaza,Conc.,STATE,Uttar Pradesh,Jalaun,26.7938,79.3264
556062,Karampur Km-243 Toll Plaza,Conc.,STATE,Uttar Pradesh,Auraiya,26.8479,79.3174
556063,Kakrahi Km-280 Toll Plaza,Conc.,STATE,Uttar Pradesh,Etawah,12.9564,80.2412
556064,Takha Km-287 Toll Plaza,Conc.,STATE,Uttar Pradesh,Etawah,12.9564,80.2412
326002,DEORIYA Toll Plaza,Conc.,NATIONAL,Uttarakha,Rudrapur,28.930637,79.475637
326005,Banushi Toll Plaza,PF,NATIONAL,Uttarakhand,Dehradun,28.932477,79.929189
326006,Bhagwanpur Toll Plaza,PF,NATIONAL,Uttarakhand,Bhagwanpur,29.931253,77.820383
326007,Bhadarabad TOLL PLAZA,PF,NATIONAL,Uttarakhand,Bhadarabad,29.911694,78.020722
326008,Lachiwala Toll Plaza,PF,NATIONAL,Uttarakhand,Dehradun,30.209235,78.125393
326009,Jagtapur Patti Toll Plaza,PF,NATIONAL,Uttarakhand,Jaspur,29.244179,78.884934
536470,Nagla Toll Plaza,PF,NATIONAL,Uttarakhand,Udham Singh Nagar,29.0333184,79.49345
536672,NARSAN CHECKPOST,Conc.,STATE,Uttarakhand,Haridwar,29.689538,77.8492
536721,Shahpur Kalyanpur Fee Plaza,Conc.,NATIONAL,Uttarakhand,Dehradun,30.4122512,77.7113516
536729,Asharodi Checkpost,Conc.,STATE,Uttarakhand,Dehradun,30.2626208,77.982195
536730,Surya Police Chowki Checkpost,Conc.,STATE,Uttarakhand,Udham Singh Nagar,29.1973,78.8942
536731,Nadehi Checkpost,Conc.,STATE,Uttarakhand,Udham Singh Nagar,29.282701,78.770031
536732,Kulhal Checkpost,Conc.,STATE,Uttarakhand,Dehradun,30.429061,77.625711
536733,Bhagwanpur Checkpost,Conc.,STATE,Uttarakhand,Haridwar,30.004968,77.765179
536734,Kaudia Checkpost,Conc.,STATE,Uttarakhand,Kotdwar,29.7298971,78.5056995
536735,Dharampur Checkpost,Conc.,STATE,Uttarakhand,Udham Singh Nagar,29.314746,78.784278
536736,Rudrapur Checkpost,Conc.,STATE,Uttarakhand,Udham Singh Nagar,28.961439,79.387639
536737,Doraha Bazpur Checkpost,Conc.,STATE,Uttarakhand,Udham Singh Nagar,29.133278,79.118736
536738,Imlikhera Checkpost,Conc.,STATE,Uttarakhand,Haridwar,29.932774,77.892569
536739,Manjhola Checkpost,Conc,STATE,Uttarakhand,Udham Singh Nagar,28.834432,79.898587
536740,Shyampur Checkpost,Conc.,STATE,Uttarakhand,Haridwar,29.859192,78.185567
536741,Sutaiya Checkpost,Conc.,STATE,Uttarakhand,Udham Singh Nagar,28.869284,79.516856
536742,Timli Checkpost,Conc.,STATE,Uttarakhand,Dehradun,30.409222,77.721635
29002,Rampura Toll Plaza,Conc.,NATIONAL,West Bengal,West Medinipur,22.24076,87.39207
204001,Rajchandrapur Toll Plaza,Conc.,NATIONAL,West Bengal,Howrah,22.654299,88.325166
205001,Jaladhulagori toll plaza,Conc.,NATIONAL,West Bengal,Howrah,22.573188,88.181679
205002,Debra toll plaza,Conc.,NATIONAL,West Bengal,West Medinipur,22.397144,87.522855
208001,Sonapetya Toll Plaza,Conc.,NATIONAL,West Bengal,Purba Medinipur,22.335479,87.869477
210001,Chandermore Toll Plaza,Conc.,NATIONAL,West Bengal,Murshidabad,24.563182,88.019993
210002,Shibpur  Toll Plaza,Conc.,NATIONAL,West Bengal,Murshidabad,24.150449,88.18629
244000,18th Mile Toll Plaza,Conc.,NATIONAL,West Bengal,Farakka,24.8224672410102,87.9669623136514
244001,Gazole Toll Plaza,Conc.,NATIONAL,West Bengal,Malda,25.1958866044966,88.1826418126195
370001,Banskopa  Toll Plaza,Conc.,NATIONAL,West Bengal,Durgapur,23.4916993,87.3768623
370013,Sali Bamandanga Toll Plaza,PF,NATIONAL,West Bengal,Nadia,23.629129,88.359582
370014,Paschim Madati Toll Plaza,PF,NATIONAL,West Bengal,Darjeeling,24.599579,84.70284
370015,Balibhasa Toll Plaza,PF,NATIONAL,West Bengal,Balibhasa,22.34462627,87.12665241
370016,Ghogarkuthi Fee Toll Plaza,PF,NATIONAL,West Bengal,Baxirhat,26.30493889,89.61888889
370017,Rangalibazna Fee Plaza,PF,NATIONAL,West Bengal,Jaldapara,26.68477778,89.23083333
370018,Satbhaiya Fee Toll Plaza,PF,NATIONAL,West Bengal,Naxalbari,26.687394,88.2310881
370019,Sulkhapara Fee Plaza,PF,NATIONAL,West Bengal,Chalsa,26.87330556,88.91472222
370020,Palsit Toll Plaza,PF,NATIONAL,West Bengal,Bardhaman,23.178722,88.026395
370021,Dankuni Toll Plaza,PF,NATIONAL,West Bengal,Hooghly,22.698891,88.288862
370022,Surjapur Toll Plaza,PF,NATIONAL,West Bengal,Uttar Dinajpur,25.933558,87.843381
370023,Guabari Toll Plaza,PF,NATIONAL,West Bengal,Alipurduar,26.476623,89.756542
370024,Namkhana Fee Toll Plaza,PF,NATIONAL,West Bengal,Namkhana,21.7501921,88.2365142
370025,Mejia Toll Plaza,PF,NATIONAL,West Bengal,Mejia,23.537809,87.12463
370026,Kalapathar Toll Plaza,PF,NATIONAL,West Bengal,Kalapathar,23.21784,86.936479
370034,Panikauri Toll Plaza,PF,NATIONAL,West Bengal,New Jalpai,26.573915,88.522596
370035,Husludanga Toll Plaza,PF,NATIONAL,West Bengal,Jalpaiguri,26.5605725,88.9195854
370036,Barai Toll Plaza,PF,NATIONAL,West Bengal,Raiganj,25.670914,88.080268
536194,Belkuri Toll Plaza,PF,NATIONAL,West Bengal,Purulia,23.38897,86.28719
536377,Ayespur Toll Plaza,PF,NATIONAL,West Bengal,Haringhata,22.978778,88.546167
560022,Vidhyasagar Setu Toll Plaza,Conc.,STATE,West Bengal,Howrah,27.349756,74.671431
